,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
1010,1010,1010,1010,1010,3,Lung,0.25,"CLDN1,GENE47,S100A2,GENE51,KRT15,KRT5,FHL2,DST,KRT17,PERP,ITGA2,KRT19",Basal,basal cell,CL:0000646,Basal Epithelial Cells,CL:0002236,Ciliated epithelial cells,CL:0000067,Basal Cells,3. Basal epithelial cell,CL:0000646,CL:0002236,basal cell,basal epithelial cell of prostatic duct,basal epithelial cell of prostatic duct,ciliated epithelial cell,0,-1,-1,-1
1011,1011,1011,1011,1011,3,Lung,0.25,"CSF3R,S100A9,S100A8,CTSS,METTL9,GENE40,GENE5,CD99,VCAN,S100A12,FCN1,CD300E",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,Neutrophils,CL:0000775,Neutrophils,CL:0000775,Neutrophils,4. Myeloid cell,CL:0000775,CL:0000763,neutrophil,myeloid cell,neutrophil,neutrophil,-1,3,-1,-1
1012,1012,1012,1012,1012,3,Lung,0.25,"CD2,MALAT1,BCL11B,GENE33,CD6,CAMK4,LEF1,TRAT1,IL7R,ITK,MAL,GENE53",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084,T lymphocytes,CL:0000084,T cells,5. T cell,CL:0000084,CL:0000084,t cell,t cell,t cell,T cell,3,3,3,3
1013,1013,1013,1013,1013,3,Lung,0.25,"GENE58,C20orf85,DNAH6,FAM92B,GENE60,RSPH1,CCDC170,CAPS,ZMYND10,CDHR3,SNTN,FANK1",Ciliated,ciliated cell,CL:0000064,Cilia-related Cells,CL:0000000,Clara cells,CL:0000158,Ciliated Cells,6. Ciliated epithelial cell,CL:0000064,CL:0000067,ciliated cell,ciliated epithelial cell,cell,club cell,0,-1,2,-1
1014,1014,1014,1014,1014,3,Lung,0.25,"FCGR2B,HLA-DMB,HLA-DQA1,CLEC10A,CSF2RA,GENE69,GPR183,FPR3,HLA-DPB1,RGS1,GENE28,MS4A6A",Dendritic,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,B cells,CL:0000236,Monocytes,7. B cell,CL:0000576,CL:0000236,monocyte,b cell,dendritic cell,b cell,-1,-1,0,-1
1015,1015,1015,1015,1015,3,Lung,0.25,"C1S,LUM,ABLIM1,CFD,C3,C1R,GENE20,FBLN1,DCN,SLIT2,GENE53,ADH1B",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,8. Fibroblast,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,0,0,0,0
1016,1016,1016,1016,1016,3,Lung,0.25,"TFF3,TFPI,CCL21,GENE70,IGFBP7,MMRN1,PKHD1L1,PROX1,PPFIBP1,GENE85,TIMP3,TBX1",Lymphatic,,,Pulmonary Epithelial Cells,CL:0000322,Goblet cells,CL:0000160,Lymphatic Endothelial Cells,9. Lymphatic endothelial cell,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,pulmonary alveolar epithelial cell,goblet cell,-1,-1,-1,-1
1017,1017,1017,1017,1017,3,Lung,0.25,"APOC1,C1QB,GENE59,C1QA,VSIG4,SLCO2B1,GENE11,ACP5,ITGAX,GPD1,MARCO,OLR1",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,10. Macrophage,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,0,0,0,0
1018,1018,1018,1018,1018,3,Lung,0.25,"KLRF1,GNLY,GZMB,GENE89,GENE32,FCGR3A,NKG7,PYHIN1,KLRD1,SPON2,PRF1,CD247",Natural Killer,natural killer cell,CL:0000623,Natural Killer (NK) Cells,CL:0000623,Natural killer cells,CL:0000623,NK cells,11. Natural Killer cell,CL:0000623,CL:0000623,natural killer cell,natural killer cell,natural killer cell,natural killer cell,0,0,0,0
1019,1019,1019,1019,1019,3,Lung,0.25,"PRDX4,MANF,SSR4,XBP1,POU2AF1,TNFRSF17,GENE61,GENE86,HSP90B1,MZB1,DERL3,SEC11C",Plasma,plasma cell,CL:0000786,Plasma Cells,CL:0000786,Plasma cells,CL:0000786,Plasma cells,12. Plasma cell,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,plasma cell,0,0,0,0
1020,1020,1020,1020,1020,3,Lung,0.25,"SFTPA2,SLC34A2,SFTPC,LAMP3,ABCA3,GENE42,SFTPA1,SFTPD,GENE85,SFTPB,NAPSA,LPCAT1",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,Alveolar type II cells,CL:0002063,Alveolar epithelial cells,CL:0000322,Alveolar Type II Cells,13. Alveolar Type II cell,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar epithelial cell,0,0,0,1
1021,1021,1021,1021,1021,3,Lung,0.25,"KIT,GENE58,VWA5A,CPA3,HPGDS,GRAP2,HDC,GENE69,CD44,MS4A2,TPSAB1,GATA2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",Mast cells,CL:0000097,Mast cells,CL:0000097,Mast cells,14. Mast cell,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
1022,1022,1022,1022,1022,3,Lung,0.25,"LILRB2,GENE27,COTL1,RPS19,LST1,AIF1,FCGR3A,SAT1,RHOC,FCN1,GENE53,IFITM2",CD16+ Monocyte,,,Macrophages,CL:0000235,Macrophages,CL:0000235,Monocytes,15. Macrophage,CL:0000576,CL:0000235,monocyte,macrophage,macrophage,macrophage,-1,-1,-1,-1
1023,1023,1023,1023,1023,3,Lung,0.25,"CDC42EP1,NOSTRIN,PODXL,CDH5,RAMP3,BTNL9,GENE71,CD81,FCN3,EPAS1,FLNB,GENE55",Capillary,,,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,16. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
1024,1024,1024,1024,1024,3,Lung,0.25,"CD3D,GZMH,CD3G,CD8B,CCL5,RPL34,NKG7,CD8A,GZMA,RPS27,GENE2,GENE64",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T cells,CL:0000910,CD8+ T cells,CL:0000625,T cells,17. Cytotoxic T cell,CL:0000084,CL:0000910,t cell,cytotoxic t cell,cytotoxic t cell,"CD8-positive, alpha-beta T cell",3,-1,-1,0
1025,1025,1025,1025,1025,3,Lung,0.25,"SCGB3A2,GENE61,DSTN,CYB5A,CEACAM6,PIGR,GENE85,CTSE,SFTPB,WFDC2,C16orf89,KIAA1324",Club,club cell,CL:0000158,Club cells,CL:0000158,Clara cells,CL:0000158,Club Cells,18. Alveolar Type II cell,CL:0000158,CL:0002063,club cell,pulmonary alveolar type 2 cell,club cell,club cell,0,-1,0,0
1026,1026,1026,1026,1026,3,Lung,0.25,"CALD1,GENE52,ASPN,COL6A3,POSTN,LTBP1,BGN,GENE72,COL3A1,COL1A1,COL1A2,ITGBL1",Myofibroblast,myofibroblast cell,CL:0000186,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,19. Fibroblast,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
1027,1027,1027,1027,1027,3,Lung,0.25,"GENE13,PTPRE,GZMB,IRF7,TYROBP,GENE37,PLD4,NPC2,PPP1R14B,IL3RA,IRF4,SEC61B",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,Natural killer cells,CL:0000623,Natural killer T cells,CL:0000623,Dendritic Cells,20. Dendritic cell,CL:0000451,CL:0000451,dendritic cell,dendritic cell,natural killer cell,natural killer cell,1,1,-1,-1
1028,1028,1028,1028,1028,3,Lung,0.25,"TPX2,BIRC5,GENE26,NUSAP1,STMN1,UBE2C,TYMS,ANLN,KPNA2,CDK1,H2AFZ,GENE20",Proliferating Macrophage,,,Proliferating cells,CL:4033068,Proliferating epithelial cells,CL:0000066,Cycling Cells,21. Mitotic cells,CL:4033068,CL:0000646,cycling B cell,basal cell,cycling B cell,epithelial cell,-1,-1,-1,-1
1029,1029,1029,1029,1029,3,Lung,0.25,"BIRC5,GENE94,NUSAP1,KIF2C,SMC4,UBE2C,H2AFV,AURKB,CENPF,GENE4,HMGB2,TOP2A",Proliferating NK/T,,,Proliferating cells,CL:4033068,Cancer cells,CL:0001064,Cycling Cells,22. Mitotic cells,CL:4033068,CL:0000646,cycling B cell,basal cell,cycling B cell,malignant cell,-1,-1,-1,-1
1030,1030,1030,1030,1030,3,Lung,0.25,"GENE22,GENE30,POSTN,VWF,COL15A1,ZNF385D,ENPP2,PLVAP,EMCN,INHBB,SPARCL1,SPRY1",Bronchial Vessel,,,Fibroblasts,CL:0000057,Endothelial cells,CL:0000115,Endothelial Cells,23. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,fibroblast,endothelial cell,-1,-1,-1,-1
1031,1031,1031,1031,1031,3,Lung,0.25,"GENE98,BPIFB1,SAA1,SCGB1A1,RARRES1,MSMB,SCGB3A1,GENE81,SLPI,LCN2,WFDC2,MUC5B",Mucous,,,Club Cells,CL:0000158,Clara cells,CL:0000158,Club Cells,24. Club cell,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,-1,-1,-1,-1
1032,1032,1032,1032,1032,3,Lung,0.25,"PTPRB,GENE79,PRSS23,TGM2,VWF,LIFR,SELP,PLA1A,GENE77,CPE,SRPX,SLCO2A1",Vein,,,Endothelial Cells,CL:0000115,Alveolar type II cells,CL:0002063,Endothelial Cells,25. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,pulmonary alveolar type 2 cell,-1,-1,-1,-1
1033,1033,1033,1033,1033,3,Lung,0.25,"CHN1,CALD1,COL4A2,GENE40,NID1,COL4A1,LAMB1,GENE81,COX4I2,TACC1,PDGFRB,LAMC3",Pericyte,pericyte,CL:0000669,Basal Cells,CL:0000646,Fibroblasts,CL:0000057,Astrocytes,26. Endothelial/Fibroblast,CL:0000127,CL:0000057,astrocyte,fibroblast,basal cell,fibroblast,-1,10,-1,10
1034,1034,1034,1034,1034,3,Lung,0.25,"CALD1,TPM2,PLN,DSTN,GENE11,CSRP1,GENE49,ACTA2,CNN1,DES,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth Muscle Cells,1. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
1035,1035,1035,1035,1035,3,Lung,0.25,"PTPRB,DKK2,HEY1,GJA5,FBLN5,SEMA3G,GENE17,EFNB2,BMX,GENE49,EPAS1,ARGLU1",Artery,,,Endothelial Cells,CL:0000115,Macrophages,CL:0000235,Endothelial Cells,2. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,macrophage,-1,-1,-1,-1
1036,1036,1036,1036,1036,3,Lung,0.25,"GENE52,HPGD,CYP3A5,CLDN5,APP,STXBP6,GENE48,TBX2,EMCN,SOSTDC1,ESAM,EDNRB",Capillary Aerocyte,,,Endothelial Cells,CL:0000115,Epithelial cells,CL:0000066,Endothelial Cells,3. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,epithelial cell,-1,-1,-1,-1
1037,1037,1037,1037,1037,3,Lung,0.25,"GENE82,IPO7,SH3BP5,GENE40,RALA,GALNT18,SRSF11,PECAM1,ACVRL1,EPAS1,VAT1,WWTR1",Capillary Intermediate,,,Basal Cells,CL:0000646,Immune cells,CL:0000738,Endothelial Cells,4. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,basal cell,leukocyte,-1,-1,-1,-1
1038,1038,1038,1038,1038,3,Lung,0.25,"C7,FGF7,C3,WT1,MEDAG,STEAP1,OSR1,CCDC71L,CPXM1,GENE46,GENE48,HAS1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,Mesothelial Cells,CL:0000077,Mucous cells,CL:0000319,Kidney Cells,5. Mesangial cells,CL:1000497,CL:0000650,kidney cell,mesangial cell,mesothelial cell,mucus secreting cell,-1,-1,7,-1
1039,1039,1039,1039,1039,3,Lung,0.25,"ALDH1A3,PRG4,GALNT9,C3,DSC3,ITLN1,MGARP,WT1,DMKN,GENE68,GENE49,SLPI",Mesothelial,mesothelial cell,CL:0000077,Goblet Cells,CL:0000160,Support cells,CL:0000852,Epithelial Cells,6. Mesothelial cells,CL:0000066,CL:0000077,epithelial cell,mesothelial cell,goblet cell,neuromast supporting cell,2,0,-1,-1
1040,1040,1040,1040,1040,3,Lung,0.25,"CMTM5,TUBB1,GRAP2,ITGA2B,GENE53,GENE56,CABP5,PF4,ACRBP,GP6,TMEM40,GP9",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",Platelets,CL:0000233,Alveolar epithelial cells,CL:0000322,Platelets,7. Platelets,CL:0000233,CL:0000233,platelet,platelet,platelet,pulmonary alveolar epithelial cell,-1,-1,-1,-1
1041,1041,1041,1041,1041,3,Lung,0.25,"CD2,GENE1,GNLY,CTSW,S100A6,CCL5,CEBPB,CXCR4,CD7,LGALS1,GENE23,ZFP36L2",Natural Killer T,,,T cells,CL:0000084,T cells,CL:0000084,T Cells,8. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,-1,-1,-1,-1
1042,1042,1042,1042,1042,3,Lung,0.25,"CLU,CST5,GENE18,MET,GENE5,FAM150A,HSPB3,RAMP1,CSRP1,IGF1,SCX,CNN1",Fibromyocyte,,,Epithelial,CL:0000066,Tumor cells,CL:0001063,Muscle Cells,9. Tenocytes,CL:0000187,CL:0000388,muscle cell,tendon cell,epithelial cell,neoplastic cell,-1,-1,-1,-1
1043,1043,1043,1043,1043,3,Lung,0.25,"CXCL17,S100P,PSCA,COX5A,TXN,GENE20,AGR2,GENE91,FAM3D,GABRP,CLIC1,WFDC2",Goblet,goblet cell,CL:0000160,Goblet cells,CL:0000160,MUC cells,CL:0000000,Glandular Cells,10. Goblet cells,CL:0000150,CL:0000160,glandular epithelial cell,goblet cell,goblet cell,cell,-1,0,0,3
1044,1044,1044,1044,1044,3,Lung,0.25,"TFF3,TMPRSS11E,GENE52,PHGR1,BSND,FOXI1,HEPACAM2,ATP6V1B1,STAC2,MFSD6L,ASCL3,GENE83",Ionocyte,ionocyte,CL:0005006,Goblet cells,CL:0000160,Goblet cells,CL:0000160,Salivary Gland Cells,11. Intercalated cells,CL:0009005,CL:0005010,salivary gland cell,renal intercalated cell,goblet cell,goblet cell,-1,-1,-1,-1
1045,1045,1045,1045,1045,3,Lung,0.25,"GENE58,PCSK1N,EGR1,FAM46A,PRDX2,CHGA,SEC11C,SCGN,CPE,BEX1,NENF,GENE2",Neuroendocrine,neuroendocrine cell,CL:0000165,Endocrine cells,CL:0000163,Neuroendocrine cells,CL:0000165,Neuronal Cells,12. Enteroendocrine cells,CL:0000006,CL:0000164,neuronal receptor cell,enteroendocrine cell,endocrine cell,neuroendocrine cell,-1,2,1,0
1046,1046,1046,1046,1046,3,Lung,0.25,"TCN1,GENE47,LPO,PHB,LYZ,TESC,ZG16B,PRR4,GENE43,PRB3,PRH2,PRB4",Serous,serous secreting cell,CL:0000313,Glandular cells,CL:0000150,Respiratory epithelial cells,CL:0002368,Salivary Gland Cells,13. Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,glandular epithelial cell,respiratory epithelial cell,-1,-1,-1,-1
1047,1047,1047,1047,1047,3,Lung,0.25,"C1QB,LYZ,FCER1G,C1QA,LAPTM5,GENE87,AIF1,GENE29,C1QC,HLA-DRB1,CTSZ,CTSL",Macrophages,macrophage,CL:0000235,Monocytes/Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,14. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,0,0,0,0
1048,1048,1048,1048,1048,3,Lung,0.25,"GNLY,GZMB,CTSW,GENE90,CST7,CD7,CCL5,NKG7,GZMA,CCL4,GENE99,PRF1",Innate lymphoid cell NK,natural killer cell,CL:0000623,Cytotoxic T cells or NK cells,CL:0000910,Cytotoxic T cells,CL:0000910,Cytotoxic T Cells,15. Cytotoxic T cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,cytotoxic T cell,cytotoxic t cell,-1,-1,-1,-1
1049,1049,1049,1049,1049,3,Lung,0.25,"GENE1,S100A14,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE37,SFTPD,NAPSA,MUC1,SFTA3,PEBP4",AT2,type II pneumocyte,CL:0002063,Alveolar type II cells,CL:0002063,Type II pneumocytes,GO:0060510,Lung Epithelial Cells,16. Alveolar cells,CL:0000082,CL:0000583,epithelial cell of lung,alveolar macrophage,pulmonary alveolar type 2 cell,type II pneumocyte differentiation,2,-1,0,-1
1050,1050,1050,1050,1050,3,Lung,0.25,"CLEC14A,ACKR1,MGP,RAMP3,RAMP2,GENE69,IGFBP7,VWF,GNG11,GENE46,PECAM1,SPARCL1",EC venous,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial Cells,17. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
1051,1051,1051,1051,1051,3,Lung,0.25,"CD2,GENE26,CD3D,IL32,CD69,CCL5,TRAC,CXCR4,CD3E,TRBC2,GENE64,CORO1A",T cell lineage,T cell,CL:0000084,T cells,CL:0000084,T Cells,CL:0000084,T Cells,18. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,0,0,0,0
1052,1052,1052,1052,1052,3,Lung,0.25,"GENE62,CLEC14A,TM4SF1,CLDN5,IFI27,SOX17,A2M,CRIP2,PECAM1,GENE43,SPARCL1,GIMAP7",EC arterial,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,"Endothelial Cells, Stem Cells",CL:0000134,Endothelial Cells,19. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,mesenchymal stem cell,3,3,3,6
1053,1053,1053,1053,1053,3,Lung,0.25,"CALD1,LUM,C1S,GENE72,BGN,MGP,IGFBP7,COL6A1,DCN,COL1A2,SPARC,GENE73",Fibroblasts,fibroblast,CL:0000057,Fibroblasts,CL:0000057,"Fibroblasts, Extracellular Matrix Components",CL:0000327,Fibroblasts,20. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,extracellular matrix secreting cell,0,0,0,-1
1054,1054,1054,1054,1054,3,Lung,0.25,"GENE58,GENE15,AGER,EMP2,FXYD3,SFTA2,CEACAM6,ADIRF,CAV1,KRT7,HOPX,TSPAN13",AT1,type I pneumocyte,CL:0002062,Alveolar epithelial cells,CL:0000322,"Alveolar Type II Cells, Clara Cells",CL:0002063,Alveolar Cells,21. Pneumocytes,CL:0000583,CL:0000322,alveolar macrophage,pulmonary alveolar epithelial cell,pulmonary alveolar epithelial cell,pulmonary alveolar type 2 cell,-1,1,1,-1
1055,1055,1055,1055,1055,3,Lung,0.25,"RP11-356K23.1,GENE52,C12orf75,GSTA1,CD24,FAM229B,GENE37,TMEM231,RP11-295M3.4,C11orf97,C5orf49,SNTN",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Hepatocytes,CL:0000182,Immune Cells,CL:0000738,Liver Cells,22. Mammary epithelial cells,CL:2000055,CL:0002327,liver dendritic cell,mammary gland epithelial cell,hepatocyte,leukocyte,-1,-1,-1,-1
1056,1056,1056,1056,1056,3,Lung,0.25,"GENE1,LTB,MS4A1,GENE78,IGHA1,IGLC2,CD79A,TSC22D3,IGKC,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,B cells,CL:0000236,B Cells,CL:0000236,B Cells,23. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
1057,1057,1057,1057,1057,3,Lung,0.25,"CXCL17,GENE22,KRT7,BPIFB1,CEACAM6,TACSTD2,GENE4,PIGR,MUC1,WFDC2,CP,KRT19",Secretory,secretory cell,CL:0000151,Ciliated epithelial cells,CL:0000067,Neutrophils,CL:0000775,Goblet Cells,24. Mucosal cells,CL:0000160,CL:0000485,goblet cell,mucosal type mast cell,ciliated epithelial cell,neutrophil,-1,-1,-1,-1
1058,1058,1058,1058,1058,3,Lung,0.25,"CD14,S100A9,S100A8,FCER1G,COTL1,LST1,AIF1,VCAN,S100A12,GENE14,FCN1,GENE23",Monocytes,monocyte,CL:0000576,Myeloid cells,CL:0000763,Macrophages,CL:0000235,Monocytes,25. Monocytes,CL:0000576,CL:0000576,monocyte,monocyte,myeloid cell,macrophage,0,0,2,2
1059,1059,1059,1059,1059,3,Lung,0.25,"TCN1,SELM,MARCKSL1,LTF,ZG16B,GENE71,PIP,PIGR,CCL28,GENE23,SEC11C,AZGP1",Submucosal Secretory,,,Secretory cells,CL:0000151,Immune Cells,CL:0000738,Paneth cell,1. Epithelial cells,CL:0000510,CL:0000066,paneth cell,epithelial cell,secretory cell,leukocyte,-1,-1,-1,-1
1060,1060,1060,1060,1060,3,Lung,0.25,"CLEC14A,TM4SF1,CLDN5,AQP1,CDH5,GENE37,IFI27,GENE56,PECAM1,SPARCL1,EGFL7,HYAL2",EC capillary,capillary endothelial cell,CL:0002144,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cell,2. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
